0.314363, 0.949355
0.968706, 0.248411
0.732425, -0.680921
-0.177244, -0.984218
-0.923956, -0.382629
-0.821187, 0.570747
0.036578, 0.999381
0.860713, 0.509189
0.893513, -0.449149
0.104821, -0.994541
-0.780243, -0.625557
-0.947955, 0.318562
-0.244122, 0.969796
0.684156, 0.729404
0.983424, -0.181598
0.378536, -0.925640
-0.574376, -0.818653
-0.999209, 0.041000
-0.505374, 0.862958
0.453099, 0.891516
0.994996, 0.100418
0.622098, -0.783004
-0.322754, -0.946536
-0.970867, -0.239827
-0.726369, 0.687377
0.185949, 0.982610
0.927307, 0.374436
0.816103, -0.577993
-0.045422, -0.999018
-0.865186, -0.501550
-0.889502, 0.457040
-0.096014, 0.995430
0.785749, 0.618626
0.945098, -0.326940
0.235528, -0.971919
-0.690585, -0.723320
-0.981778, 0.190296
-0.370328, 0.928955
0.581599, 0.813537
0.998807, -0.049843
0.497716, -0.867398
-0.460973, -0.887471
-0.995845, -0.091607
-0.615143, 0.788479
0.331120, 0.943642
0.972952, 0.231224
0.720257, -0.693780
-0.194639, -0.980926
-0.930585, -0.366213
-0.810955, 0.585194
0.054263, 0.998577
0.869592, 0.493873
0.885422, -0.464896
0.087199, -0.996241
-0.791194, -0.611647
-0.942167, 0.335293
-0.226916, 0.973966
0.696961, 0.717179
0.980055, -0.198978
0.362091, -0.932196
-0.588777, -0.808357
-0.998327, 0.058682
-0.490019, 0.871769
0.468810, 0.883356
0.996617, 0.082789
0.608139, -0.793893
-0.339459, -0.940674
-0.974960, -0.222603
-0.714088, 0.700128
0.203314, 0.979165
0.933790, 0.357962
0.805743, -0.592349
-0.063100, -0.998057
-0.873929, -0.486156
-0.881272, 0.472715
-0.078378, 0.996974
0.796577, 0.604620
0.939162, -0.343619
0.218286, -0.975936
-0.703281, -0.710982
-0.978255, 0.207645
-0.353826, 0.935365
0.595909, 0.803114
0.997768, -0.067516
0.482284, -0.876072
-0.476610, -0.879172
-0.997311, -0.073965
-0.601089, 0.799245
0.347772, 0.937632
0.976893, 0.213965
0.707863, -0.706421
-0.211973, -0.977327
-0.936922, -0.349683
-0.800469, 0.599458
0.071931, 0.997460
0.878198, 0.478402
0.877054, -0.480497
0.069550, -0.997629
-0.801897, -0.597545
-0.936084, 0.351918
-0.209639, 0.977830
0.709547, 0.704729
0.976379, -0.216296
0.345533, -0.938460
-0.602995, -0.797808
-0.997132, 0.076345
-0.474510, 0.880307
0.484373, 0.874918
0.997927, 0.065134
0.593991, -0.804534
-0.356058, -0.934518
-0.978748, -0.205310
-0.701582, 0.712659
0.220615, 0.975412
0.939980, 0.341376
0.795131, -0.606520
-0.080757, -0.996784
-0.882398, -0.470610
-0.872766, 0.488241
-0.060717, 0.998205
0.807155, 0.590424
0.932933, -0.360190
0.200976, -0.979647
-0.715757, -0.698421
-0.974426, 0.224930
-0.337213, 0.941482
0.610033, 0.792439
0.996417, -0.085168
0.466700, -0.884472
-0.492099, -0.870597
-0.998464, -0.056299
-0.586846, 0.809760
0.364315, 0.931329
0.980527, 0.196639
0.695247, -0.718841
-0.229240, -0.973421
-0.942965, -0.333043
-0.789732, 0.613534
0.089577, 0.996030
0.886529, 0.462781
0.868410, -0.495947
0.051879, -0.998703
-0.812349, -0.583257
-0.929708, 0.368434
-0.192297, 0.981388
0.721911, 0.692059
0.972397, -0.233546
0.328866, -0.944429
-0.617023, -0.787009
-0.995624, 0.093984
-0.458853, 0.888568
0.499785, 0.866207
0.998923, 0.047459
0.579656, -0.814923
-0.372545, -0.928068
-0.982229, -0.187952
-0.688857, 0.724966
0.237847, 0.971354
0.945876, 0.324683
0.784270, -0.620500
-0.098390, -0.995198
-0.890591, -0.454916
-0.863987, 0.503614
-0.043037, 0.999124
0.817480, 0.576043
0.926410, -0.376648
0.183603, -0.983051
-0.728008, -0.685642
-0.970292, 0.242144
-0.320494, 0.947303
0.623965, 0.781516
0.994753, -0.102793
0.450970, -0.892595
-0.507433, -0.861749
-0.999304, -0.038615
-0.572420, 0.820022
0.380745, 0.924734
0.983854, 0.179251
0.682413, -0.731035
-0.246436, -0.969211
-0.948713, -0.316298
-0.778747, 0.627417
0.107195, 0.994288
0.894582, 0.447015
0.859495, -0.511242
0.034192, -0.999465
-0.822547, -0.568785
-0.923040, 0.384833
-0.174895, 0.984638
0.734048, 0.679171
0.968111, -0.250723
0.312096, -0.950103
-0.630858, -0.775963
-0.993804, 0.111594
-0.443052, 0.896552
0.515041, 0.857224
0.999607, 0.029769
0.565139, -0.825056
-0.388915, -0.921328
-0.985402, -0.170535
-0.675916, 0.737047
0.255005, 0.966991
0.951475, 0.307889
0.773163, -0.634286
-0.115991, -0.993301
-0.898504, -0.439079
-0.854936, 0.518829
-0.025344, 0.999729
0.827549, 0.561482
0.919598, -0.392988
0.166172, -0.986147
-0.740031, -0.672647
-0.965853, 0.259282
-0.303675, 0.952828
0.637701, 0.770349
0.992778, -0.120386
0.435099, -0.900438
-0.522608, -0.852632
-0.999831, -0.020920
-0.557814, 0.830026
0.397054, 0.917850
0.986873, 0.161806
0.669365, -0.743001
-0.263554, -0.964696
-0.954163, -0.299455
-0.767519, 0.641104
0.124779, 0.992235
0.902355, 0.431109
0.850311, -0.526376
0.016494, -0.999914
-0.832487, -0.554135
-0.916083, 0.401113
-0.157437, 0.987580
0.745956, 0.666070
0.963521, -0.267821
0.295229, -0.955479
-0.644495, -0.764674
-0.991673, 0.129169
-0.427112, 0.904254
0.530134, 0.847973
0.999977, 0.012069
0.550446, -0.834931
-0.405163, -0.914299
-0.988267, -0.153065
-0.662762, 0.748896
0.272083, 0.962326
0.956776, 0.290997
0.761814, -0.647873
-0.133556, -0.991092
-0.906136, -0.423105
-0.845618, 0.533882
-0.007643, 1.000021
0.837359, 0.546745
0.912497, -0.409206
0.148690, -0.988934
-0.751822, -0.659442
-0.961112, 0.276339
-0.286760, 0.958055
0.651238, 0.758939
0.990491, -0.137941
0.419091, -0.907999
-0.537619, -0.843247
-1.000045, -0.003217
-0.543034, 0.839770
0.413240, 0.910677
0.989583, 0.144311
0.656108, -0.754733
-0.280590, -0.959880
-0.959314, -0.282517
-0.756050, 0.654590
0.142323, 0.989871
0.909845, 0.415068
0.840859, -0.541346
-0.001209, -1.000049
-0.842165, -0.539312
-0.908839, 0.417266
-0.139930, 0.990212
0.757630, 0.652761
0.958629, -0.284835
0.278269, -0.960555
-0.657930, -0.753145
-0.989231, 0.146703
-0.411038, 0.911673
0.545062, 0.838455
1.000034, -0.005634
0.535579, -0.844544
-0.421284, -0.906984
-0.990821, -0.135547
-0.649402, 0.760511
0.289075, 0.957359
0.961777, 0.274015
0.750226, -0.661257
-0.151080, -0.988572
-0.913483, -0.406999
-0.836035, 0.548767
0.010060, 0.999999
0.846906, 0.531837
0.905110, -0.425294
0.131160, -0.991412
-0.763378, -0.646030
-0.956070, 0.293309
-0.269756, 0.962981
0.664571, 0.747292
0.987894, -0.155453
0.402952, -0.915276
-0.552462, -0.833598
-0.999945, 0.014486
-0.528083, 0.849252
0.429296, 0.903219
0.991982, 0.126771
0.642645, -0.766230
-0.297537, -0.954763
-0.964165, -0.265491
-0.744344, 0.667871
0.159824, 0.987196
0.917050, 0.398897
0.831145, -0.556146
-0.018911, -0.999871
-0.851580, -0.524319
-0.901310, 0.433289
-0.122380, 0.992534
0.769066, 0.639247
0.953436, -0.301760
0.261222, -0.965331
-0.671159, -0.741381
-0.986479, 0.164191
-0.394835, 0.918807
0.559819, 0.828675
0.999778, -0.023336
0.520546, -0.853892
-0.437274, -0.899384
-0.993066, -0.117986
-0.635837, 0.771888
0.305977, 0.952092
0.966477, 0.256947
0.738403, -0.674434
-0.168555, -0.985743
-0.920545, -0.390765
-0.826190, 0.563481
0.027761, 0.999665
0.856188, 0.516761
0.897440, -0.441250
0.113590, -0.993578
-0.774694, -0.632415
-0.950728, 0.310187
-0.252667, 0.967605
0.677695, 0.735411
0.984987, -0.172916
0.386687, -0.922265
-0.567132, -0.823688
-0.999532, 0.032185
-0.512967, 0.858467
0.445217, 0.895478
0.994071, 0.109191
0.628980, -0.777486
-0.314392, -0.949346
-0.968714, -0.248382
-0.732405, 0.680943
0.177274, 0.984212
0.923968, 0.382601
0.821170, -0.570772
-0.036608, -0.999380
-0.860728, -0.509163
-0.893499, 0.449176
-0.104791, 0.994545
0.780262, 0.625533
0.947945, -0.318590
0.244092, -0.969804
-0.684178, -0.729384
-0.983418, 0.181628
-0.378508, 0.925652
0.574400, 0.818636
0.999208, -0.041030
0.505348, -0.862973
-0.453126, -0.891503
-0.994999, -0.100388
-0.622074, 0.783022
0.322783, 0.946526
0.970874, 0.239798
0.726349, -0.687399
-0.185979, -0.982605
-0.927318, -0.374408
-0.816085, 0.578018
0.045452, 0.999017
0.865201, 0.501524
0.889488, -0.457067
0.095984, -0.995433
-0.785768, -0.618602
-0.945088, 0.326969
-0.235499, 0.971926
0.690607, 0.723299
0.981772, -0.190326
0.370300, -0.928966
-0.581624, -0.813519
-0.998806, 0.049873
-0.497690, 0.867413
0.460999, 0.887457
0.995848, 0.091577
0.615119, -0.788498
-0.331148, -0.943632
-0.972959, -0.231195
-0.720236, 0.693801
0.194669, 0.980920
0.930596, 0.366185
0.810937, -0.585218
-0.054293, -0.998575
-0.869607, -0.493846
-0.885408, 0.464922
-0.087169, 0.996244
0.791212, 0.611623
0.942157, -0.335321
0.226887, -0.973972
-0.696982, -0.717158
-0.980049, 0.199008
-0.362063, 0.932207
0.588802, 0.808339
0.998325, -0.058712
0.489993, -0.871784
-0.468836, -0.883342
-0.996620, -0.082759
-0.608115, 0.793912
0.339487, 0.940664
0.974967, 0.222574
0.714067, -0.700149
-0.203343, -0.979159
-0.933800, -0.357934
-0.805726, 0.592373
0.063130, 0.998055
0.873944, 0.486130
0.881258, -0.472741
0.078348, -0.996976
-0.796595, -0.604596
-0.939152, 0.343647
-0.218257, 0.975943
0.703303, 0.710961
0.978249, -0.207675
0.353798, -0.935375
-0.595934, -0.803096
-0.997766, 0.067546
-0.482257, 0.876087
0.476637, 0.879157
0.997313, 0.073935
0.601064, -0.799263
-0.347800, -0.937622
-0.976899, -0.213936
-0.707841, 0.706442
0.212002, 0.977320
0.936932, 0.349655
0.800451, -0.599482
-0.071961, -0.997458
-0.878212, -0.478375
-0.877039, 0.480523
-0.069520, 0.997631
0.801915, 0.597521
0.936074, -0.351946
0.209610, -0.977836
-0.709568, -0.704708
-0.976372, 0.216326
-0.345505, 0.938470
0.603019, 0.797790
0.997129, -0.076375
0.474484, -0.880321
-0.484400, -0.874904
-0.997929, -0.065104
-0.593966, 0.804552
0.356086, 0.934507
0.978754, 0.205280
0.701561, -0.712680
-0.220645, -0.975406
-0.939990, -0.341348
-0.795113, 0.606544
0.080787, 0.996782
0.882412, 0.470583
0.872752, -0.488267
0.060687, -0.998207
-0.807173, -0.590400
-0.932922, 0.360218
-0.200947, 0.979653
0.715778, 0.698400
0.974419, -0.224959
0.337184, -0.941492
-0.610056, -0.792421
-0.996414, 0.085198
-0.466673, 0.884486
0.492125, 0.870582
0.998466, 0.056269
0.586822, -0.809778
-0.364343, -0.931318
-0.980533, -0.196609
-0.695225, 0.718862
0.229270, 0.973414
0.942975, 0.333014
0.789713, -0.613558
-0.089607, -0.996027
-0.886543, -0.462754
-0.868396, 0.495973
-0.051849, 0.998705
0.812367, 0.583232
0.929697, -0.368462
0.192268, -0.981393
-0.721932, -0.692037
-0.972390, 0.233575
-0.328838, 0.944439
0.617047, 0.786990
0.995621, -0.094014
0.458826, -0.888582
-0.499811, -0.866192
-0.998925, -0.047429
-0.579631, 0.814940
0.372573, 0.928057
0.982235, 0.187922
0.688835, -0.724987
-0.237877, -0.971347
-0.945885, -0.324655
-0.784252, 0.620523
0.098420, 0.995195
0.890604, 0.454889
0.863971, -0.503640
0.043007, -0.999125
-0.817498, -0.576019
-0.926399, 0.376676
-0.183573, 0.983057
0.728029, 0.685620
0.970285, -0.242173
0.320465, -0.947313
-0.623988, -0.781498
-0.994750, 0.102823
-0.450943, 0.892609
0.507459, 0.861734
0.999305, 0.038585
0.572395, -0.820039
-0.380772, -0.924723
-0.983860, -0.179221
-0.682391, 0.731056
0.246465, 0.969203
0.948722, 0.316270
0.778728, -0.627441
-0.107224, -0.994285
-0.894596, -0.446988
-0.859480, 0.511268
-0.034162, 0.999466
0.822564, 0.568760
0.923029, -0.384861
0.174865, -0.984643
-0.734069, -0.679149
-0.968103, 0.250752
-0.312068, 0.950112
0.630881, 0.775944
0.993801, -0.111624
0.443025, -0.896565
-0.515066, -0.857209
-0.999608, -0.029738
-0.565114, 0.825073
0.388943, 0.921316
0.985407, 0.170505
0.675893, -0.737067
-0.255034, -0.966984
-0.951484, -0.307860
-0.773144, 0.634309
0.116021, 0.993297
0.898517, 0.439052
0.854921, -0.518855
0.025314, -0.999730
-0.827566, -0.561457
-0.919586, 0.393016
-0.166143, 0.986152
0.740051, 0.672625
0.965846, -0.259311
0.303646, -0.952837
-0.637725, -0.770329
-0.992774, 0.120416
-0.435072, 0.900451
0.522634, 0.852616
0.999832, 0.020889
0.557789, -0.830043
-0.397082, -0.917838
-0.986878, -0.161777
-0.669343, 0.743021
0.263583, 0.964689
0.954172, 0.299426
0.767500, -0.641128
-0.124808, -0.992231
-0.902368, -0.431082
-0.850295, 0.526402
-0.016464, 0.999914
